idx,Longitude,Latitude
270,-91.375,9.125
270,-88.125,4.625
270,-82.625,2.625
270,-86.875,7.125
270,-91.375,11.375
270,-90.125,10.625
270,-86.375,11.375
270,-93.125,5.375
270,-81.375,6.125
270,-89.625,0.125
270,-82.625,5.625
270,-89.375,4.875
270,-86.625,11.125
270,-93.125,9.875
270,-89.875,10.875
270,-89.875,3.625
270,-81.375,7.625
270,-79.625,15.875
270,-85.125,5.125
270,-88.375,7.375
270,-78.125,13.375
270,-90.625,10.875
270,-88.125,10.375
270,-76.625,11.625
270,-82.125,5.375
270,-77.625,11.875
270,-86.875,16.875
270,-80.125,15.625
270,-86.875,8.625
270,-78.625,10.375
270,-86.375,9.125
270,-88.125,16.875
270,-83.125,8.125
270,-88.125,4.625
270,-86.375,16.125
270,-92.875,8.375
270,-86.375,7.375
270,-92.875,4.875
270,-93.125,6.625
270,-87.125,17.375
270,-92.125,8.125
270,-82.875,7.375
270,-84.375,9.375
270,-83.875,16.375
270,-83.875,17.375
270,-85.875,10.625
270,-84.125,7.375
270,-80.875,12.875
270,-81.375,14.875
270,-93.125,12.125
270,-86.375,16.875
270,-85.625,3.125
270,-75.875,14.625
270,-76.625,10.625
270,-78.875,12.125
270,-78.125,6.625
270,-78.625,14.375
270,-81.875,1.375
270,-86.625,3.875
270,-80.375,16.375
270,-79.125,15.125
270,-82.125,11.625
270,-83.125,14.625
270,-78.875,14.625
270,-78.375,12.625
270,-79.125,15.625
270,-79.375,10.625
270,-87.375,4.125
270,-81.375,6.125
270,-81.625,10.125
270,-83.875,15.625
270,-81.375,14.875
270,-76.125,10.375
270,-90.375,7.375
270,-82.125,11.625
270,-78.375,14.875
270,-81.625,17.875
270,-76.125,11.875
270,-82.375,5.125
270,-88.375,7.375
270,-88.125,13.125
270,-80.625,10.875
270,-80.125,14.625
270,-79.125,17.125
270,-82.625,14.875
270,-80.875,16.375
270,-79.875,16.125
270,-79.625,2.125
270,-83.125,10.625
270,-79.625,7.125
270,-83.125,11.375
270,-80.875,17.875
270,-79.375,11.875
270,-90.375,8.125
270,-78.375,12.625
270,-76.625,15.125
270,-82.125,14.875
270,-77.125,14.875
270,-87.375,17.375
270,-80.625,16.875
270,-83.125,12.125
270,-77.125,11.875
270,-77.125,16.625
270,-80.875,17.625
270,-76.625,17.625
270,-77.125,14.375
270,-85.875,16.125
270,-81.625,16.125
270,-76.875,11.125
270,-77.125,12.875
270,-86.125,17.375
270,-82.375,14.375
271,-90.625,8.125
271,-92.875,2.625
271,-82.125,7.875
271,-88.875,1.625
271,-78.625,15.375
271,-86.125,4.375
271,-82.625,12.625
271,-89.875,12.125
271,-89.625,6.375
271,-91.875,5.375
271,-89.125,9.875
271,-83.125,2.875
271,-90.875,1.625
271,-80.625,3.625
271,-84.875,5.375
271,-92.375,8.375
271,-90.125,3.625
271,-87.625,1.875
271,-90.875,2.875
271,-88.875,6.625
271,-91.875,6.625
271,-83.875,2.125
271,-82.375,3.125
271,-78.125,5.125
271,-87.875,3.375
271,-89.375,2.375
271,-90.125,6.875
271,-76.875,11.875
271,-82.125,3.375
271,-87.375,11.625
271,-87.375,1.625
271,-82.875,7.625
271,-92.875,0.375
271,-77.625,10.625
271,-84.375,1.625
271,-90.125,13.125
271,-85.875,1.625
271,-85.375,7.625
271,-84.875,3.375
271,-84.625,2.875
271,-78.625,4.375
271,-82.125,1.875
271,-83.125,6.875
271,-89.875,10.625
271,-83.125,3.875
271,-87.125,6.125
271,-88.625,2.375
271,-83.125,12.875
271,-87.375,6.875
271,-77.125,14.875
271,-85.875,16.125
271,-89.125,5.125
271,-93.125,6.375
271,-80.375,15.125
271,-83.375,7.625
271,-81.125,0.125
271,-85.375,6.625
271,-81.875,16.375
271,-81.625,11.625
271,-87.875,12.625
271,-76.125,13.375
271,-86.125,0.625
271,-89.125,5.875
271,-79.625,16.875
271,-79.625,9.875
271,-85.375,17.125
271,-86.375,6.875
271,-88.125,6.875
271,-80.625,14.375
271,-83.125,11.875
271,-78.375,5.875
271,-81.625,15.875
271,-87.125,4.625
271,-88.125,0.125
271,-86.375,11.375
271,-78.875,16.375
271,-81.125,10.875
271,-78.875,10.375
271,-78.375,14.375
271,-81.875,16.125
271,-83.375,16.625
271,-80.125,16.125
271,-76.125,14.875
271,-81.875,10.625
271,-80.625,11.375
271,-89.875,8.625
271,-78.125,12.125
271,-80.625,16.875
271,-82.875,17.375
271,-81.625,16.625
271,-80.375,11.875
271,-76.125,15.375
271,-76.125,13.875
271,-85.875,17.375
271,-77.625,9.625
271,-84.875,17.125
271,-76.375,17.875
271,-79.875,9.875
271,-75.875,10.375
271,-90.875,10.875
271,-86.875,5.375
271,-88.875,7.875
271,-87.375,1.125
271,-91.125,3.125
271,-81.375,7.625
271,-91.625,4.375
271,-91.875,10.625
271,-86.375,3.875
271,-92.125,11.875
271,-91.375,11.875
271,-91.375,12.625
271,-91.375,9.125
271,-88.125,4.625
271,-82.625,2.625
271,-86.875,7.125
271,-91.625,11.375
271,-90.125,10.625
271,-86.375,11.375
271,-93.125,5.375
271,-81.375,6.125
271,-89.625,0.125
271,-82.625,5.625
271,-89.375,4.875
271,-86.625,11.375
271,-93.125,9.875
271,-89.875,10.625
271,-89.875,3.625
271,-81.375,7.625
271,-79.625,15.875
271,-85.125,5.125
271,-88.375,7.375
271,-78.125,13.375
271,-90.625,10.875
271,-88.125,10.375
271,-76.625,11.625
271,-82.125,5.375
271,-77.625,11.875
271,-86.875,16.875
271,-80.125,15.625
271,-86.875,8.625
271,-78.625,10.375
271,-86.375,9.125
271,-87.875,17.125
271,-83.125,8.125
271,-88.125,4.625
271,-86.625,16.125
271,-93.125,8.375
271,-86.375,7.375
271,-92.875,4.875
271,-93.125,6.625
271,-86.875,17.625
271,-92.125,8.125
271,-82.875,7.375
271,-84.375,9.375
271,-83.875,16.375
271,-83.875,17.375
271,-85.875,10.625
271,-84.125,7.375
271,-80.875,12.875
271,-81.375,14.375
271,-93.125,12.125
271,-86.375,16.875
271,-85.625,3.125
271,-75.625,14.625
271,-76.625,10.625
271,-78.875,12.125
271,-78.125,6.625
271,-78.625,14.375
271,-81.875,1.375
271,-86.625,3.875
271,-80.375,16.375
271,-79.125,15.125
271,-82.125,11.625
271,-83.125,14.625
271,-78.875,14.625
271,-78.375,12.625
271,-79.125,15.625
271,-79.375,10.625
271,-87.375,4.125
271,-81.375,6.125
271,-81.625,10.125
271,-83.875,15.625
271,-81.375,14.875
271,-75.625,10.375
271,-90.375,7.375
271,-82.125,11.625
271,-78.375,14.875
271,-81.625,17.875
271,-76.125,11.875
271,-82.625,4.875
271,-88.375,7.375
271,-88.125,13.125
271,-80.625,10.875
271,-80.125,14.625
271,-79.125,17.125
271,-82.625,14.875
271,-80.875,16.375
271,-79.875,16.125
271,-79.625,2.125
271,-83.125,10.625
271,-79.625,7.125
271,-83.125,11.375
271,-80.875,17.875
271,-79.375,11.625
271,-90.375,8.125
271,-78.375,12.625
271,-76.625,15.125
271,-81.875,14.375
271,-77.125,14.875
271,-87.375,17.375
271,-80.625,16.875
271,-83.125,12.125
271,-77.375,12.125
271,-77.125,16.875
271,-80.875,17.625
271,-76.625,17.625
271,-77.125,14.375
271,-85.875,16.125
271,-81.625,16.125
271,-77.125,11.125
271,-77.125,12.875
271,-86.125,17.375
271,-82.375,14.375
272,-90.625,7.875
272,-92.875,2.625
272,-82.125,8.125
272,-88.875,1.625
272,-78.625,15.625
272,-86.125,4.125
272,-82.875,12.875
272,-89.875,12.375
272,-89.875,6.375
272,-91.625,5.375
272,-89.125,10.125
272,-83.125,3.125
272,-90.625,1.625
272,-80.375,3.625
272,-84.875,5.625
272,-92.375,8.375
272,-90.125,3.875
272,-87.875,1.625
272,-90.625,2.875
272,-88.875,6.375
272,-92.125,6.375
272,-83.625,2.125
272,-82.625,3.125
272,-78.125,5.375
272,-87.625,3.375
272,-89.625,2.375
272,-89.875,6.875
272,-76.875,11.625
272,-82.375,3.375
272,-87.375,11.375
272,-87.125,1.625
272,-82.875,7.625
272,-92.875,0.625
272,-77.875,10.625
272,-84.375,1.875
272,-89.875,13.125
272,-85.625,1.625
272,-85.625,7.625
272,-84.875,3.375
272,-84.625,2.875
272,-78.625,4.625
272,-82.375,1.875
272,-83.125,7.125
272,-90.125,10.625
272,-83.125,3.875
272,-87.125,6.375
272,-88.625,2.625
272,-83.125,12.625
272,-87.125,6.875
272,-77.125,14.625
272,-85.625,16.125
272,-88.875,5.125
272,-93.125,6.625
272,-80.375,14.875
272,-83.625,7.625
272,-81.125,0.125
272,-85.125,6.625
272,-81.875,16.625
272,-81.625,11.875
272,-87.875,12.875
272,-76.125,13.625
272,-85.875,0.625
272,-89.125,5.625
272,-79.625,16.875
272,-79.625,9.875
272,-85.125,17.125
272,-86.375,6.625
272,-87.875,6.875
272,-80.875,14.375
272,-83.125,11.625
272,-78.375,6.125
272,-81.875,15.875
272,-86.875,4.625
272,-88.125,0.375
272,-86.375,11.625
272,-78.875,16.375
272,-81.125,11.125
272,-78.875,10.375
272,-78.375,14.375
272,-81.875,16.375
272,-83.625,16.625
272,-80.375,16.125
272,-76.125,15.125
272,-81.625,10.625
272,-80.375,11.375
272,-90.125,8.625
272,-77.875,12.625
272,-80.875,16.875
272,-82.875,17.125
272,-81.375,16.625
272,-80.375,12.125
272,-76.125,15.375
272,-76.125,13.875
272,-85.875,17.125
272,-77.875,9.875
272,-85.125,17.125
272,-76.375,17.375
272,-80.125,9.875
272,-75.875,10.875
272,-90.875,10.625
272,-86.625,5.375
272,-88.625,7.875
272,-87.125,1.125
272,-91.125,2.875
272,-81.625,7.625
272,-91.875,4.375
272,-91.875,10.625
272,-86.625,3.875
272,-91.875,12.375
272,-91.375,11.875
272,-91.375,12.625
272,-91.375,9.125
272,-88.375,4.625
272,-82.375,2.625
272,-86.625,7.125
272,-91.375,10.875
272,-90.125,10.875
272,-86.375,11.625
272,-93.125,5.625
272,-81.375,6.375
272,-89.375,0.125
272,-82.375,5.625
272,-89.375,4.875
272,-86.625,11.375
272,-93.125,10.125
272,-89.375,10.625
272,-89.625,3.625
272,-81.625,7.625
272,-79.625,16.125
272,-85.125,5.375
272,-88.375,7.375
272,-78.375,13.375
272,-90.125,10.875
272,-87.875,10.375
272,-76.625,11.875
272,-82.375,5.375
272,-77.625,12.125
272,-87.125,16.875
272,-80.125,15.375
272,-86.875,8.625
272,-78.875,10.375
272,-86.375,9.125
272,-88.125,17.125
272,-83.375,8.125
272,-87.875,4.625
272,-86.625,16.125
272,-92.875,8.375
272,-86.125,7.375
272,-92.875,4.625
272,-93.125,6.875
272,-86.875,17.625
272,-92.125,7.875
272,-82.625,7.625
272,-84.375,9.375
272,-83.875,16.375
272,-83.875,17.375
272,-85.875,10.875
272,-84.125,7.375
272,-80.875,12.625
272,-81.375,14.625
272,-93.125,11.875
272,-86.375,16.875
272,-85.375,3.125
272,-75.875,14.625
272,-76.875,10.625
272,-79.125,12.125
272,-78.125,6.625
272,-78.375,14.375
272,-81.875,1.375
272,-86.875,3.875
272,-80.125,16.375
272,-79.125,15.375
272,-82.125,11.375
272,-83.125,14.375
272,-78.625,14.625
272,-78.625,12.625
272,-79.375,15.625
272,-79.125,10.625
272,-87.625,4.125
272,-81.375,6.125
272,-81.875,10.125
272,-83.875,15.375
272,-81.625,14.875
272,-75.875,10.875
272,-90.375,7.125
272,-82.125,11.875
272,-78.375,15.125
272,-81.625,17.625
272,-76.375,11.875
272,-82.375,5.375
272,-88.375,7.625
272,-88.375,13.125
272,-80.625,11.125
272,-80.125,14.875
272,-79.375,17.125
272,-82.625,14.625
272,-81.125,16.375
272,-80.125,16.125
272,-79.625,2.125
272,-83.125,10.375
272,-79.625,7.125
272,-83.125,11.125
272,-80.625,17.875
272,-79.875,11.875
272,-90.375,7.875
272,-78.625,12.625
272,-76.625,15.375
272,-82.125,14.625
272,-77.375,14.875
272,-87.375,17.125
272,-80.875,16.875
272,-83.125,11.875
272,-77.625,11.625
272,-77.125,17.125
272,-80.625,17.625
272,-76.625,17.625
272,-76.875,14.375
272,-86.125,16.125
272,-81.625,16.375
272,-77.125,11.625
272,-77.125,12.625
272,-86.125,17.625
272,-82.375,14.625
273,-90.625,7.875
273,-92.375,2.375
273,-82.125,8.125
273,-88.875,1.625
273,-78.625,15.625
273,-86.125,4.125
273,-83.125,12.875
273,-89.875,12.625
273,-89.875,6.375
273,-92.125,5.625
273,-88.875,10.625
273,-83.125,3.125
273,-91.125,1.375
273,-80.375,3.625
273,-84.875,5.625
273,-92.625,8.375
273,-90.125,3.875
273,-87.625,1.625
273,-90.125,2.875
273,-88.875,6.375
273,-91.875,6.625
273,-83.625,2.125
273,-82.625,3.125
273,-78.125,5.375
273,-87.625,3.375
273,-89.625,2.375
273,-89.875,6.625
273,-76.875,11.625
273,-82.375,3.375
273,-87.375,11.375
273,-87.125,1.625
273,-82.625,8.125
273,-92.875,0.625
273,-77.875,10.625
273,-84.375,1.875
273,-89.875,13.125
273,-85.375,1.875
273,-85.375,8.125
273,-84.875,3.375
273,-84.625,2.875
273,-78.625,4.625
273,-82.125,1.875
273,-83.125,7.125
273,-90.125,10.625
273,-83.125,3.875
273,-87.125,6.375
273,-88.625,2.625
273,-83.125,12.625
273,-87.125,6.875
273,-77.125,14.625
273,-85.625,16.125
273,-88.875,5.125
273,-93.125,6.625
273,-80.375,14.875
273,-83.625,7.625
273,-81.125,0.125
273,-85.125,6.625
273,-81.875,16.625
273,-81.625,11.875
273,-87.875,12.875
273,-76.125,13.625
273,-85.875,0.625
273,-89.125,5.625
273,-79.625,16.875
273,-79.625,9.875
273,-85.125,17.125
273,-86.375,6.625
273,-87.875,6.875
273,-80.875,14.375
273,-83.125,11.625
273,-78.375,6.125
273,-81.875,15.875
273,-86.875,4.625
273,-88.125,0.375
273,-86.375,11.625
273,-78.875,16.375
273,-81.125,11.125
273,-78.875,10.375
273,-78.375,14.375
273,-81.875,16.375
273,-83.625,16.625
273,-80.375,16.125
273,-75.875,14.875
273,-81.625,10.625
273,-80.375,11.375
273,-90.125,8.625
273,-78.125,12.375
273,-80.875,16.875
273,-82.875,17.125
273,-81.375,16.625
273,-80.375,12.125
273,-76.125,15.375
273,-76.125,13.875
273,-85.875,17.125
273,-77.875,10.125
273,-85.125,17.125
273,-76.875,17.625
273,-80.125,9.875
273,-75.875,10.625
273,-91.125,11.125
273,-86.625,5.375
273,-88.625,7.875
273,-87.125,1.125
273,-91.125,2.875
273,-81.625,7.625
273,-91.875,4.375
273,-92.125,10.875
273,-86.625,3.875
273,-92.375,12.375
273,-91.375,11.875
273,-91.375,12.625
273,-91.375,9.125
273,-88.375,4.625
273,-82.375,2.625
273,-86.625,7.125
273,-91.625,10.875
273,-90.125,10.875
273,-86.375,11.625
273,-93.125,5.625
273,-81.375,6.375
273,-89.375,0.125
273,-82.375,5.625
273,-89.375,4.875
273,-86.625,11.375
273,-93.125,10.125
273,-89.125,10.625
273,-89.625,3.625
273,-81.625,7.625
273,-79.625,16.125
273,-85.125,5.375
273,-88.375,7.375
273,-78.375,13.375
273,-90.125,11.125
273,-87.875,10.375
273,-76.625,11.875
273,-82.375,5.375
273,-77.625,12.125
273,-87.125,16.875
273,-80.125,15.375
273,-86.875,8.625
273,-78.875,10.375
273,-86.375,9.125
273,-88.125,16.625
273,-83.375,8.125
273,-87.875,4.625
273,-86.875,15.875
273,-92.875,7.625
273,-86.125,7.375
273,-92.875,4.625
273,-93.125,6.875
273,-86.875,17.375
273,-92.125,7.875
273,-82.625,7.125
273,-84.375,9.375
273,-83.875,16.375
273,-83.875,17.375
273,-85.875,10.875
273,-84.375,6.875
273,-80.875,12.625
273,-81.375,14.375
273,-93.125,11.875
273,-86.375,16.875
273,-85.375,3.125
273,-75.625,14.375
273,-76.875,10.625
273,-79.125,12.125
273,-77.875,6.625
273,-78.375,14.375
273,-81.875,1.375
273,-86.875,3.875
273,-80.125,16.375
273,-79.125,15.375
273,-82.125,11.375
273,-83.125,14.375
273,-78.625,14.625
273,-78.625,12.625
273,-79.375,15.625
273,-79.125,10.625
273,-87.625,4.125
273,-81.375,6.125
273,-81.875,10.125
273,-83.875,15.375
273,-81.625,14.875
273,-75.875,10.625
273,-90.375,7.125
273,-82.125,11.875
273,-78.375,15.125
273,-81.625,17.625
273,-76.375,11.875
273,-82.375,5.125
273,-88.375,7.625
273,-88.375,13.125
273,-80.625,11.125
273,-80.125,14.875
273,-79.375,17.125
273,-82.625,14.625
273,-81.125,16.375
273,-80.125,16.125
273,-79.625,2.125
273,-83.125,10.375
273,-79.625,7.125
273,-83.125,11.125
273,-80.625,17.875
273,-80.125,11.625
273,-90.375,7.875
273,-78.625,12.625
273,-76.625,15.375
273,-81.875,14.125
273,-77.375,14.875
273,-87.375,17.125
273,-80.875,16.875
273,-83.125,11.875
273,-77.125,11.875
273,-77.125,17.125
273,-80.625,17.625
273,-76.625,17.625
273,-76.875,14.375
273,-86.125,16.125
273,-81.625,16.375
273,-76.875,11.125
273,-77.125,12.625
273,-86.125,17.625
273,-82.375,14.625
274,-90.625,7.875
274,-92.125,2.625
274,-82.125,8.125
274,-88.875,1.875
274,-78.625,15.625
274,-86.125,4.125
274,-82.875,12.875
274,-89.875,12.125
274,-89.875,6.375
274,-91.875,5.875
274,-89.125,10.625
274,-83.125,3.125
274,-91.125,1.625
274,-80.375,3.625
274,-84.875,5.625
274,-92.625,8.625
274,-90.125,3.875
274,-87.375,1.875
274,-89.875,2.875
274,-88.875,6.375
274,-92.125,6.625
274,-83.625,2.125
274,-82.625,3.125
274,-78.125,5.375
274,-87.625,3.375
274,-89.625,2.375
274,-89.625,6.875
274,-76.875,11.625
274,-82.375,3.375
274,-87.375,11.375
274,-87.125,1.625
274,-82.625,7.625
274,-92.875,0.625
274,-77.875,10.625
274,-84.375,1.875
274,-89.875,13.125
274,-85.625,1.875
274,-85.375,7.875
274,-84.875,3.375
274,-84.625,2.875
274,-78.625,4.625
274,-81.625,1.625
274,-83.125,7.125
274,-90.125,10.625
274,-83.125,3.875
274,-87.125,6.375
274,-88.625,2.625
274,-83.125,12.625
274,-87.125,6.875
274,-77.125,14.625
274,-85.625,16.125
274,-88.875,5.125
274,-93.125,6.625
274,-80.375,14.875
274,-83.625,7.625
274,-81.125,0.125
274,-85.125,6.625
274,-81.875,16.625
274,-81.625,11.875
274,-87.875,12.875
274,-76.125,13.625
274,-85.875,0.625
274,-89.125,5.625
274,-79.625,16.875
274,-79.625,9.875
274,-85.125,17.125
274,-86.375,6.625
274,-87.875,6.875
274,-80.875,14.375
274,-83.125,11.625
274,-78.375,6.125
274,-81.875,15.875
274,-86.875,4.625
274,-88.125,0.375
274,-86.375,11.625
274,-78.875,16.375
274,-81.125,11.125
274,-78.875,10.375
274,-78.375,14.375
274,-81.875,16.375
274,-83.625,16.625
274,-80.375,16.125
274,-76.125,15.375
274,-81.625,10.625
274,-80.375,11.375
274,-90.125,8.625
274,-77.875,11.875
274,-80.875,16.875
274,-82.875,17.125
274,-81.375,16.625
274,-80.375,12.125
274,-76.125,15.375
274,-76.125,13.875
274,-85.875,17.125
274,-78.375,9.875
274,-85.125,17.125
274,-77.125,17.625
274,-80.125,9.875
274,-75.625,10.625
274,-90.625,10.875
274,-86.625,5.375
274,-88.625,7.875
274,-87.125,1.125
274,-91.125,2.875
274,-81.625,7.625
274,-91.875,4.375
274,-92.125,10.875
274,-86.625,3.875
274,-91.875,12.125
274,-91.375,11.875
274,-91.375,12.625
274,-91.375,9.125
274,-88.375,4.625
274,-82.375,2.625
274,-86.625,7.125
274,-91.375,11.125
274,-90.125,10.875
274,-86.375,11.625
274,-93.125,5.625
274,-81.375,6.375
274,-89.375,0.125
274,-82.375,5.625
274,-89.375,4.875
274,-86.125,11.375
274,-93.125,10.125
274,-89.375,10.875
274,-89.625,3.625
274,-81.625,7.625
274,-79.625,16.125
274,-85.125,5.375
274,-88.375,7.375
274,-78.375,13.375
274,-90.125,11.125
274,-87.875,10.375
274,-76.625,11.875
274,-82.375,5.375
274,-77.625,12.125
274,-87.125,16.875
274,-80.125,15.375
274,-86.875,8.625
274,-78.875,10.375
274,-86.375,9.125
274,-88.125,17.125
274,-83.375,8.125
274,-87.875,4.625
274,-86.875,15.875
274,-92.625,7.875
274,-86.125,7.375
274,-92.875,4.625
274,-93.125,6.875
274,-87.125,16.875
274,-92.125,7.875
274,-82.125,7.375
274,-84.375,9.375
274,-83.875,16.375
274,-83.875,17.375
274,-85.875,10.875
274,-84.375,7.625
274,-80.875,12.625
274,-81.625,13.875
274,-93.125,11.875
274,-86.375,16.875
274,-85.375,3.125
274,-75.625,14.875
274,-76.875,10.625
274,-79.125,12.125
274,-77.625,6.625
274,-78.375,14.375
274,-81.875,1.375
274,-86.875,3.875
274,-80.125,16.375
274,-79.125,15.375
274,-82.125,11.375
274,-83.125,14.375
274,-78.625,14.625
274,-78.625,12.625
274,-79.375,15.625
274,-79.125,10.625
274,-87.625,4.125
274,-81.375,6.125
274,-81.875,10.125
274,-83.875,15.375
274,-81.625,14.875
274,-75.625,10.875
274,-90.375,7.125
274,-82.125,11.875
274,-78.375,15.125
274,-81.625,17.625
274,-76.375,11.875
274,-82.125,4.875
274,-88.375,7.625
274,-88.375,13.125
274,-80.625,11.125
274,-80.125,14.875
274,-79.375,17.125
274,-82.625,14.625
274,-81.125,16.375
274,-80.125,16.125
274,-79.625,2.125
274,-83.125,10.375
274,-79.625,7.125
274,-83.125,11.125
274,-80.625,17.875
274,-79.875,11.875
274,-90.375,7.875
274,-78.625,12.625
274,-76.625,15.375
274,-82.125,14.125
274,-77.375,14.875
274,-87.375,17.125
274,-80.875,16.875
274,-83.125,11.875
274,-76.875,11.875
274,-77.125,16.875
274,-80.625,17.625
274,-76.625,17.625
274,-76.875,14.375
274,-86.125,16.125
274,-81.625,16.375
274,-77.375,11.125
274,-77.125,12.625
274,-86.125,17.625
274,-82.375,14.625
275,-90.625,7.875
275,-92.125,2.625
275,-82.125,8.125
275,-88.625,2.375
275,-78.625,15.625
275,-86.125,4.125
275,-82.875,12.875
275,-89.875,12.625
275,-89.875,6.375
275,-91.625,5.625
275,-89.125,10.875
275,-83.125,3.125
275,-90.875,1.625
275,-80.375,3.625
275,-84.875,5.625
275,-92.875,8.625
275,-90.125,3.875
275,-87.625,1.875
275,-90.375,2.625
275,-88.875,6.375
275,-92.125,6.375
275,-83.625,2.125
275,-82.625,3.125
275,-78.125,5.375
275,-87.625,3.375
275,-89.625,2.375
275,-90.125,6.625
275,-76.875,11.625
275,-82.375,3.375
275,-87.375,11.375
275,-87.125,1.625
275,-82.625,7.625
275,-92.875,0.625
275,-77.875,10.625
275,-84.375,1.875
275,-89.875,13.125
275,-85.125,2.125
275,-85.875,8.125
275,-84.875,3.375
275,-84.625,2.875
275,-78.625,4.625
275,-81.875,1.625
275,-83.125,7.125
275,-90.125,10.625
275,-83.125,3.875
275,-87.125,6.375
275,-88.625,2.625
275,-83.125,12.625
275,-87.125,6.875
275,-77.125,14.625
275,-85.625,16.125
275,-88.875,5.125
275,-93.125,6.625
275,-80.375,14.875
275,-83.625,7.625
275,-81.125,0.125
275,-85.125,6.625
275,-81.875,16.625
275,-81.625,11.875
275,-87.875,12.875
275,-76.125,13.625
275,-85.875,0.625
275,-89.125,5.625
275,-79.625,16.875
275,-79.625,9.875
275,-85.125,17.125
275,-86.375,6.625
275,-87.875,6.875
275,-80.875,14.375
275,-83.125,11.625
275,-78.375,6.125
275,-81.875,15.875
275,-86.875,4.625
275,-88.125,0.375
275,-86.375,11.625
275,-78.875,16.375
275,-81.125,11.125
275,-78.875,10.375
275,-78.375,14.375
275,-81.875,16.375
275,-83.625,16.625
275,-80.375,16.125
275,-76.625,15.125
275,-81.625,10.625
275,-80.375,11.375
275,-90.125,8.625
275,-77.875,12.125
275,-80.875,16.875
275,-82.875,17.125
275,-81.375,16.625
275,-80.375,12.125
275,-76.125,15.375
275,-76.125,13.875
275,-85.875,17.125
275,-78.125,10.125
275,-85.125,17.125
275,-76.625,17.375
275,-80.125,9.875
275,-75.625,10.875
275,-90.875,10.875
275,-86.625,5.375
275,-88.625,7.875
275,-87.125,1.125
275,-91.125,2.875
275,-81.625,7.625
275,-91.875,4.375
275,-92.125,11.375
275,-86.625,3.875
275,-92.125,12.125
275,-91.375,11.875
275,-91.375,12.625
275,-91.375,9.125
275,-88.375,4.625
275,-82.375,2.625
275,-86.625,7.125
275,-91.125,11.125
275,-90.125,10.875
275,-86.375,11.625
275,-93.125,5.625
275,-81.375,6.375
275,-89.375,0.125
275,-82.375,5.625
275,-89.375,4.875
275,-86.375,11.625
275,-93.125,10.125
275,-89.125,10.875
275,-89.625,3.625
275,-81.625,7.625
275,-79.625,16.125
275,-85.125,5.375
275,-88.375,7.375
275,-78.375,13.375
275,-90.125,10.875
275,-87.875,10.375
275,-76.625,11.875
275,-82.375,5.375
275,-77.625,12.125
275,-87.125,16.875
275,-80.125,15.375
275,-86.875,8.625
275,-78.875,10.375
275,-86.375,9.125
275,-87.875,16.875
275,-83.375,8.125
275,-87.875,4.625
275,-86.375,15.875
275,-92.875,7.875
275,-86.125,7.375
275,-92.875,4.625
275,-93.125,6.875
275,-86.875,17.125
275,-92.125,7.875
275,-82.625,7.375
275,-84.375,9.375
275,-83.875,16.375
275,-83.875,17.375
275,-85.875,10.875
275,-84.375,7.375
275,-80.875,12.625
275,-81.375,14.125
275,-93.125,11.875
275,-86.375,16.875
275,-85.375,3.125
275,-75.875,15.125
275,-76.875,10.625
275,-79.125,12.125
275,-77.625,6.625
275,-78.375,14.375
275,-81.875,1.375
275,-86.875,3.875
275,-80.125,16.375
275,-79.125,15.375
275,-82.125,11.375
275,-83.125,14.375
275,-78.625,14.625
275,-78.625,12.625
275,-79.375,15.625
275,-79.125,10.625
275,-87.625,4.125
275,-81.375,6.125
275,-81.875,10.125
275,-83.875,15.375
275,-81.625,14.875
275,-75.875,11.125
275,-90.375,7.125
275,-82.125,11.875
275,-78.375,15.125
275,-81.625,17.625
275,-76.375,11.875
275,-82.375,4.625
275,-88.375,7.625
275,-88.375,13.125
275,-80.625,11.125
275,-80.125,14.875
275,-79.375,17.125
275,-82.625,14.625
275,-81.125,16.375
275,-80.125,16.125
275,-79.625,2.125
275,-83.125,10.375
275,-79.625,7.125
275,-83.125,11.125
275,-80.625,17.875
275,-80.125,11.625
275,-90.375,7.875
275,-78.625,12.625
275,-76.625,15.375
275,-81.875,14.625
275,-77.375,14.875
275,-87.375,17.125
275,-80.875,16.875
275,-83.125,11.875
275,-76.875,11.375
275,-77.375,16.875
275,-80.625,17.625
275,-76.625,17.625
275,-76.875,14.375
275,-86.125,16.125
275,-81.625,16.375
275,-77.125,11.375
275,-77.125,12.625
275,-86.125,17.625
275,-82.375,14.625
276,-90.625,7.625
276,-92.875,2.625
276,-82.375,8.125
276,-88.375,1.875
276,-78.625,15.875
276,-86.125,3.875
276,-82.875,12.625
276,-89.875,12.375
276,-90.125,6.375
276,-91.875,5.125
276,-88.875,10.625
276,-83.125,3.375
276,-91.125,1.625
276,-80.125,3.625
276,-84.875,5.875
276,-92.625,8.625
276,-90.125,4.125
276,-87.875,1.875
276,-90.375,3.375
276,-88.875,6.125
276,-91.875,6.625
276,-83.375,2.125
276,-82.875,3.125
276,-78.125,5.625
276,-87.375,3.375
276,-89.875,2.375
276,-90.125,6.875
276,-76.875,11.375
276,-82.625,3.375
276,-87.375,11.125
276,-86.875,1.625
276,-82.125,7.875
276,-92.875,0.875
276,-78.125,10.625
276,-84.375,2.125
276,-89.625,13.125
276,-85.875,2.125
276,-85.875,8.125
276,-84.875,3.375
276,-84.625,2.875
276,-78.625,4.875
276,-81.875,1.625
276,-83.125,7.375
276,-90.375,10.625
